"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","617098979","285000282","332098697"
"Google Mail","Email","256919173","35564484","221354689"
"Google Search","Web","9325374","3209404","6115970"
"HyperText Transfer Protocol","Web","2431270592","416074584","2015196008"
"HyperText Transfer Protocol Secure","Web","9390191371","906127534","8484063837"
"Internet Control Message Protocol","Network Service","3907671435","2352601060","1555070375"
"Internet Message Access Protocol version 4","Email","113876660","41766830","72109830"
"Internet Protocol","Network Service","0","0","0"
"XMPP Protocol (Jabber)","Business Collaboration","12694704","8028544","4666160"
"Skype and Teams","Business Collaboration","9535988","2436370","7099618"
"Simple Object Access Protocol","Network Service","184886351","123865962","61020389"
"Secure Shell","Tunneling and VPN","125381131","67010961","58370170"
"Secure Socket Layer","Tunneling and VPN","4168608530","983681674","3184926856"
"Transmission Control Protocol","Other TCP/UDP","811438486","131022467","680416019"
"User Datagram Protocol","Other TCP/UDP","5269874817","1838783872","3431090945"
"Facebook","Social Networking","1155367543","205338828","950028715"
"Google Ads","Web","18583223","4066842","14516381"
"Apple Generic Services","Web","5275555265","512144262","4763411003"
"Online Certificate Status Protocol","Business Application","4223725","2009794","2213931"
"Bing.com (formerly MSN Search)","Web","92127755","15001984","77125771"
"Windows Update","Web","9756150461","919253578","8836896883"
"Netflix.com","Media","5087708673","410350290","4677358383"
"Google Analytics,Google Marketing Platform","Web","6889996","2035706","4854290"
"Google GStatic","Web","121155914","13864862","107291052"
"Google Generic","Web","173930754","40989496","132941258"
"Amazon Generic Services","Web","1562635308","945280653","617354655"
"WhatsApp Messenger","Internet Instant Messaging","2098261627","963629604","1134632023"
"Apple App Store","Web","645711389","58007950","587703439"
"Windows Marketplace","Web","2050755331","215021150","1835734181"
"Apple Push Notification Service","Web","108428095","71788314","36639781"
"iOS over-the-air (OTA) update","Web","153801381","18002144","135799237"
"iCloud (Apple)","Storage and Backup","508368374","354534049","153834325"
"Instagram","Web","19428455089","1667049146","17761405943"
"Amazon Web Services/Cloudfront CDN","Infrastructure","4325039750","2677412354","1647627396"
"CloudFlare CDN","Infrastructure","293023685","58192744","234830941"
"Microsoft Office 365","Business Collaboration","156803194","17980782","138822412"
"Microsoft Outlook (Office 365)","Business Application","69269016","20785908","48483108"
"Apple SIRI","Web","25635964","17974568","7661396"
"Snapchat","Social Networking","1145896418","127335438","1018560980"
"Samsung","Web","11829883","3574196","8255687"
"Crashlytics","Web","543152","156494","386658"
"Facebook Messenger","Internet Instant Messaging","338157453","227435038","110722415"
"Google Cloud Messaging","Web","34091878","13324498","20767380"
"Apple Location","Web","383998517","50704624","333293893"
"HyperText Transfer Protocol version 2","Web","1446460957","549610488","896850469"
"Android connectivity Manager","Network Service","1911841","1056762","855079"
"Heap","Web","2364200260","2127135766","237064494"
"Microsoft","Web","1938950127","376283854","1562666273"
"New Relic","Web","45338364","26331616","19006748"
"ZoomMeetings","Business Collaboration","162298806","17313206","144985600"
"HyperText Transfer Protocol proxy","Network Service","378960","195070","183890"
"Google APIs","Web","117456193","36771568","80684625"
"Amazon Cognito","Web","12952388","4341884","8610504"
"Digicert","Web","3765296","1087212","2678084"
"Intercom","Web","35639847","16463976","19175871"
"SD-WAN Control","SD-WAN","37024344986","20099224895","16925120091"
"SD-WAN Management","SD-WAN","4283307066","1744146403","2539160663"
"TencentMeeting","Business Collaboration","63084585","28614840","34469745"
"Internet Security Association and Key Management Protocol","Tunneling and VPN","63099","33748","29351"
"Network Time Protocol","Network Service","1104760","641170","463590"
"Session Traversal Utilities for NAT","Business Collaboration","4133127","2108906","2024221"
"Youtube.com","Media","747894045","84758406","663135639"
"iTunes","Media","139423190","28078494","111344696"
"Teredo protocol","Tunneling and VPN","299306","288330","10976"
"Chrome Update","Web","118957803","11228264","107729539"
"Portal.TidalTV.com","Web","88876","31144","57732"
"Weather.com","Web","513969","133328","380641"
"Samsung Apps","Web","3251488","1074680","2176808"
"Google Play Store","Media","42001791","10996234","31005557"
"Yahoo.com","Web","4849270","2122490","2726780"
"Nokia Here API","Web","3387492","531668","2855824"
"Google Accounts","Web","14268683","5971028","8297655"
"Amazon Ad System","Web","2929469","1156148","1773321"
"Aol","Web","32166","4334","27832"
"ScorecardResearch","Web","500168","92030","408138"
"Quantcast","Web","736935","213798","523137"
"Oracle","Web","273614","123412","150202"
"Bitstrips","Social Networking","15191782","2127676","13064106"
"TRUSTe","Web","1909865","356894","1552971"
"Criteo","Web","35984071","11982136","24001935"
"Adobe","Business Application","4678264","1799828","2878436"
"Google Safe Browsing","Web","94178","32958","61220"
"AppsFlyer","Business Application","2041162","673184","1367978"
"FreeWheel","Web","46961","16186","30775"
"Nielsen","Web","66697","23404","43293"
"Stickyads","Web","262526","146586","115940"
"Mixpanel","Web","1102048","727286","374762"
