"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","805625577","420707868","384917709"
"Google Mail","Email","80213133","9024992","71188141"
"Google Search","Web","20941531","6000330","14941201"
"HyperText Transfer Protocol","Web","2526102840","309636042","2216466798"
"HyperText Transfer Protocol Secure","Web","669368465","375678189","293690276"
"Internet Control Message Protocol","Network Service","3855379982","2336170182","1519209800"
"Internet Message Access Protocol version 4","Email","104072466","38185358","65887108"
"Internet Protocol","Network Service","0","0","0"
"IPsec (AH and ESP)","Tunneling and VPN","12855914","7536694","5319220"
"Internet Security Association and Key Management Protocol","Tunneling and VPN","595335423","325186570","270148853"
"XMPP Protocol (Jabber)","Business Collaboration","313986","193070","120916"
"Remote Desktop Protocol (Windows Terminal Server)","Remote Desktop","149580","105510","44070"
"Skype and Teams","Business Collaboration","3423333","939826","2483507"
"Simple Object Access Protocol","Network Service","2636030354","648688740","1987341614"
"Secure Socket Layer","Tunneling and VPN","3587295630","1788008369","1799287261"
"Transmission Control Protocol","Other TCP/UDP","990719594","145948776","844770818"
"User Datagram Protocol","Other TCP/UDP","2139861637","1412269510","727592127"
"Youtube.com","Media","3398026894","366813068","3031213826"
"Facebook","Social Networking","46977472408","5793210062","41184262346"
"Google Ads","Web","31472582","9114826","22357756"
"Apple Generic Services","Web","1208525243","141881958","1066643285"
"Online Certificate Status Protocol","Business Application","2293701","1097998","1195703"
"iTunes","Media","198787809","42855996","155931813"
"Spotify","Media","196371615","48866940","147504675"
"TeamViewer","Remote Desktop","311633067","194445564","117187503"
"Windows Update","Web","3973733518","319572672","3654160846"
"Chrome Update","Web","52029031","4639296","47389735"
"Trendmicro Update protocol","Web","3017747","1506962","1510785"
"Google Analytics,Google Marketing Platform","Web","16004767","4637590","11367177"
"Google GStatic","Web","105006227","10432674","94573553"
"Google Generic","Web","73240863","10353280","62887583"
"Amazon Generic Services","Web","794940537","453249118","341691419"
"WhatsApp Messenger","Internet Instant Messaging","2602357393","847832916","1754524477"
"Apple App Store","Web","259024352","29992054","229032298"
"Windows Marketplace","Web","280745037","47806030","232939007"
"Apple Push Notification Service","Web","107406479","70082598","37323881"
"iOS over-the-air (OTA) update","Web","603935064","61218926","542716138"
"Google Play Store","Media","667357129","78953848","588403281"
"iCloud (Apple)","Storage and Backup","542828412","181041000","361787412"
"Instagram","Web","16887999343","2050965620","14837033723"
"Amazon Web Services/Cloudfront CDN","Infrastructure","14428185469","13529767958","898417511"
"Microsoft Azure (previously Windows Azure)","Infrastructure","6400139","1766396","4633743"
"Microsoft Office 365","Business Collaboration","5207189","1085548","4121641"
"Zoho Corporation","Business Application","3333652","1714146","1619506"
"Microsoft Outlook (Office 365)","Business Application","16250782","5519110","10731672"
"Apple SIRI","Web","11276827","7241774","4035053"
"Google Accounts","Web","21359200","8123850","13235350"
"Snapchat","Social Networking","4397124288","639078586","3758045702"
"Adobe","Business Application","325748741","23927444","301821297"
"Samsung","Web","2470340","378404","2091936"
"Facebook Messenger","Internet Instant Messaging","409944786","135728520","274216266"
"AppsFlyer","Business Application","679339","253838","425501"
"Google Cloud Storage","Web","3260415664","2885310344","375105320"
"Google Cloud Messaging","Web","41834052","18427248","23406804"
"Apple Location","Web","411613968","97824426","313789542"
"HyperText Transfer Protocol version 2","Web","817437496","348048136","469389360"
"Google Tag Manager","Web","7084263","641246","6443017"
"Apple Music","Media","3075093706","366458922","2708634784"
"Android connectivity Manager","Network Service","555356","345450","209906"
"Rackspace","Web","1262206722","105456158","1156750564"
"Microsoft","Web","1700104042","267733180","1432370862"
"HyperText Transfer Protocol proxy","Network Service","584657","371132","213525"
"Firebase Cloud Messaging","Web","29930692","6101590","23829102"
"TikTok (Musical.ly)","Social Networking","417972517","56640016","361332501"
"Google APIs","Web","175732364","67033470","108698894"
"Amazon Cognito","Web","11917410","4030018","7887392"
"Spotify Audio","Real Time Audio/Video","243542456","7036226","236506230"
"Digicert","Web","649128","302476","346652"
"SD-WAN Control","SD-WAN","47694137782","26092195335","21601942447"
"SD-WAN Management","SD-WAN","3970515777","1631453445","2339062332"
"TencentMeeting","Business Collaboration","29718900","13544692","16174208"
"Apple Maps","Web","234754","41926","192828"
"ScorecardResearch","Web","506090","141398","364692"
"Bitstrips","Social Networking","43451852","6159498","37292354"
"Facebook Embedded Video","Media","22387508","2470802","19916706"
"Branch Metrics","Web","2738835","1337860","1400975"
"Wix","Web","7431746","792644","6639102"
"Cisco","Web","539950","275384","264566"
"Apple News","Web","60929790","4858110","56071680"
"Connection Oriented Transfer Protocol","Network Service","918","696","222"
"eBay.com","Web","1477171","137208","1339963"
"File Transfer Protocol","File Sharing","74517","44944","29573"
"Google Maps","Web","1189515","96250","1093265"
"Independant Computing Architecture (Citrix)","Remote Desktop","1794","894","900"
"Internet Message Access Protocol Secure","Email","489891","113082","376809"
"Kerberos","Authentication","4379","2726","1653"
"Lighweight Directory Access Protocol","Authentication","7548","4470","3078"
"Network Time Protocol","Network Service","33103","20548","12555"
"Port Mapper","Network Service","3979","2758","1221"
"Point-to-Point Tunneling Protocol","Tunneling and VPN","1750","736","1014"
"Real Time Protocol","Business Collaboration","125190064","60343176","64846888"
