"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","1853510734","942482803","911027931"
"Google Mail","Email","3584262746","444292695","3139970051"
"Google Search","Web","1946161729","252886790","1693274939"
"HyperText Transfer Protocol","Web","2152471332","105791379","2046679953"
"HyperText Transfer Protocol Secure","Web","43050292301","6178923049","36871369252"
"Internet Control Message Protocol","Network Service","3310143926","1915839281","1394304645"
"Internet Message Access Protocol version 4","Email","143228015","44533662","98694353"
"Internet Message Access Protocol Secure","Email","388404520","16974160","371430360"
"Internet Protocol","Network Service","0","0","0"
"Network Time Protocol","Network Service","1038979","519267","519712"
"Skype and Teams","Business Collaboration","968710013","544535158","424174855"
"Simple Object Access Protocol","Network Service","1433419068","736984632","696434436"
"Secure Socket Layer","Tunneling and VPN","72845115094","20540213396","52304901698"
"Session Traversal Utilities for NAT","Business Collaboration","217453137","100736928","116716209"
"Transmission Control Protocol","Other TCP/UDP","4495977096","886779866","3609197230"
"User Datagram Protocol","Other TCP/UDP","253949354500","25054955053","228894399447"
"Yahoo Mail v.2.0","Email","217244802","32292661","184952141"
"Youtube.com","Media","27208277923","865073144","26343204779"
"Facebook","Social Networking","141662673050","4019597414","137643075636"
"Google Ads","Web","1728967919","217343027","1511624892"
"LinkedIn","Social Networking","1796883278","113858325","1683024953"
"Apple Generic Services","Web","28462828324","657156579","27805671745"
"Online Certificate Status Protocol","Business Application","30702594","11895812","18806782"
"DeviantArt.com","Web","2101866","39406","2062460"
"Twitter","Social Networking","3919267958","137961088","3781306870"
"iTunes","Media","4986349494","220195713","4766153781"
"Spotify","Media","4568420091","236233607","4332186484"
"TeamViewer","Remote Desktop","663168033","481997646","181170387"
"Bing.com (formerly MSN Search)","Web","977005032","152750670","824254362"
"Windows Update","Web","10801518597","627829910","10173688687"
"Chrome Update","Web","1103351076","31638528","1071712548"
"Viber","Real Time Audio/Video","1270853371","479927128","790926243"
"Netflix.com","Media","36257491252","454097246","35803394006"
"Google Analytics,Google Marketing Platform","Web","361929247","91536678","270392569"
"Google GStatic","Web","5868214679","225120567","5643094112"
"Dropbox","Storage and Backup","537692749","83790682","453902067"
"Google Generic","Web","4289591619","1129622199","3159969420"
"Amazon Generic Services","Web","6787846979","1811053235","4976793744"
"Capital One","Web","14771598","1341790","13429808"
"Mozilla.com - Mozilla.org","Web","30808985","5020081","25788904"
"WhatsApp Messenger","Internet Instant Messaging","53795381259","23332580710","30462800549"
"Apple App Store","Web","16957323395","294921761","16662401634"
"Apple Push Notification Service","Web","780118772","544498851","235619921"
"iOS over-the-air (OTA) update","Web","19321545637","147768061","19173777576"
"Samsung Apps","Web","112187565","57124086","55063479"
"Google Play Store","Media","2511061859","412966165","2098095694"
"Line","Internet Instant Messaging","417064838","59625695","357439143"
"iCloud (Apple)","Storage and Backup","26594996791","17942024388","8652972403"
"Instagram","Web","155749732751","4917630734","150832102017"
"Amazon Web Services/Cloudfront CDN","Infrastructure","40398618342","28918498305","11480120037"
"Amazon Prime Video","Media","1568760328","17840086","1550920242"
"Yahoo.com","Web","1106462465","135172979","971289486"
"CloudFlare CDN","Infrastructure","50427068526","1629829737","48797238789"
"Microsoft Office 365","Business Collaboration","1832394746","195724887","1636669859"
"Pinterest","Web","2614540388","95603576","2518936812"
"Microsoft Outlook (Office 365)","Business Application","1220722522","314444882","906277640"
"Apple SIRI","Web","119069617","67402465","51667152"
"Google Documents (aka Google Drive)","Storage and Backup","248125647","106538263","141587384"
"Google Accounts","Web","221959638","55229439","166730199"
"Amazon Ad System","Web","305263934","65162704","240101230"
"Snapchat","Social Networking","18996586211","973883971","18022702240"
"ScorecardResearch","Web","178200136","8862060","169338076"
"Quantcast","Web","30506494","3878871","26627623"
"Bitstrips","Social Networking","269083950","12468508","256615442"
"Samsung","Web","538054432","399120837","138933595"
