"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","1117493374","565123703","552369671"
"Google Mail","Email","205625470","36316794","169308676"
"Google Search","Web","69029654","14714557","54315097"
"Google Maps","Web","13463976","2850592","10613384"
"HyperText Transfer Protocol","Web","5129671313","718643340","4411027973"
"HyperText Transfer Protocol Secure","Web","2514664457","914748075","1599916382"
"Internet Control Message Protocol","Network Service","4231415061","2565867260","1665547801"
"Internet Message Access Protocol version 4","Email","115410078","42461324","72948754"
"Internet Protocol","Network Service","0","0","0"
"XMPP Protocol (Jabber)","Business Collaboration","317334","178924","138410"
"Network Time Protocol","Network Service","992175","938270","53905"
"Remote Desktop Protocol (Windows Terminal Server)","Remote Desktop","2091216","1148586","942630"
"Real Time Control Protocol","Business Collaboration","636110","426364","209746"
"Real Time Protocol","Business Collaboration","558890601","303044252","255846349"
"Session Initiation Protocol","Business Application","219254626","136032306","83222320"
"Skype and Teams","Business Collaboration","14184827","3654874","10529953"
"Simple Object Access Protocol","Network Service","1342397821","704565870","637831951"
"Secure Shell","Tunneling and VPN","835816","490414","345402"
"Secure Socket Layer","Tunneling and VPN","10165710454","3906412206","6259298248"
"Session Traversal Utilities for NAT","Business Collaboration","87774","56102","31672"
"Transmission Control Protocol","Other TCP/UDP","7898524239","6587539228","1310985011"
"User Datagram Protocol","Other TCP/UDP","2552349295","1814816168","737533127"
"Yahoo Mail v.2.0","Email","80055446","22259332","57796114"
"Youtube.com","Media","5532002357","618449734","4913552623"
"Facebook","Social Networking","4700471081","747931142","3952539939"
"Google Ads","Web","117248869","24249302","92999567"
"Windows Live Hotmail","Email","887247434","79691242","807556192"
"Apple Generic Services","Web","2693112923","360511504","2332601419"
"Online Certificate Status Protocol","Business Application","6710566","3319510","3391056"
"iTunes","Media","261147375","69140026","192007349"
"Spotify","Media","512676508","117083452","395593056"
"TeamViewer","Remote Desktop","350466601","220880000","129586601"
"Bing.com (formerly MSN Search)","Web","153700581","26692872","127007709"
"Java Update","Web","3729829","548380","3181449"
"Windows Update","Web","3767200184","374418958","3392781226"
"Trendmicro Update protocol","Web","6302313","3187248","3115065"
"Google Analytics,Google Marketing Platform","Web","50585414","20138020","30447394"
"Google GStatic","Web","186454337","25208742","161245595"
"Dropbox","Storage and Backup","2118440275","654035386","1464404889"
"Google Generic","Web","210499892","41706806","168793086"
"Amazon Generic Services","Web","2457220234","1286476726","1170743508"
"WhatsApp Messenger","Internet Instant Messaging","3707237685","693913570","3013324115"
"Apple App Store","Web","4111239883","461667618","3649572265"
"Windows Marketplace","Web","216931031","28829546","188101485"
"Apple Push Notification Service","Web","178942114","121550778","57391336"
"iOS over-the-air (OTA) update","Web","1893122148","219479940","1673642208"
"Google Play Store","Media","635972104","80591632","555380472"
"iCloud (Apple)","Storage and Backup","554023033","251013308","303009725"
"Instagram","Web","11187422298","1476310928","9711111370"
"SoundCloud","Media","20790563","2653960","18136603"
"Amazon Web Services/Cloudfront CDN","Infrastructure","13240916626","10626899232","2614017394"
