"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","2673483","881037","1792446"
"HyperText Transfer Protocol","Web","417690430","38735177","378955253"
"HyperText Transfer Protocol Secure","Web","101017057","83349750","17667307"
"Internet Control Message Protocol","Network Service","2262621259","1344562236","918059023"
"Internet Protocol","Network Service","0","0","0"
"Simple Object Access Protocol","Network Service","52936244","24054260","28881984"
"Secure Socket Layer","Tunneling and VPN","202640001","89963946","112676055"
"Transmission Control Protocol","Other TCP/UDP","20789560","13583818","7205742"
"User Datagram Protocol","Other TCP/UDP","1204153689","744037608","460116081"
"TeamViewer","Remote Desktop","61557457","36476672","25080785"
"Amazon Generic Services","Web","615231826","384184227","231047599"
"Amazon Cognito","Web","11373374","3633556","7739818"
"SD-WAN Control","SD-WAN","26637080620","13946000153","12691080467"
"SD-WAN Management","SD-WAN","5228313021","2105881679","3122431342"
"Apple Generic Services","Web","5409407","468086","4941321"
"Windows Update","Web","37903","22500","15403"
"Apple Location","Web","3151174","232356","2918818"
"Apple Music","Media","4381268","96132","4285136"
"Microsoft","Web","100306","34360","65946"
"Google Search","Web","81324","19676","61648"
"Skype and Teams","Business Collaboration","8025","1232","6793"
"Wikipedia.com","Web","170384","16948","153436"
"Youtube.com","Media","141062","11792","129270"
"Facebook","Social Networking","34789087","2814576","31974511"
"Google Ads","Web","239459","88928","150531"
"Windows Live Hotmail","Email","264483","95780","168703"
"Expedia.fr","Web","5722","1652","4070"
"WordPress.com","Social Networking","152127","16548","135579"
"LinkedIn","Social Networking","18279","5776","12503"
"Online Certificate Status Protocol","Business Application","12899","6324","6575"
"iTunes","Media","613322","185276","428046"
"Bing.com (formerly MSN Search)","Web","10395","1664","8731"
"Google Analytics,Google Marketing Platform","Web","17325","4072","13253"
"Google GStatic","Web","604151","65588","538563"
"Google Generic","Web","1375501","176080","1199421"
"WhatsApp Messenger","Internet Instant Messaging","139822","81160","58662"
"Apple App Store","Web","3730652","332236","3398416"
"Apple FaceTime","Real Time Audio/Video","40204","40204","0"
"Apple Push Notification Service","Web","630419","446496","183923"
"iOS over-the-air (OTA) update","Web","52489","13940","38549"
"Samsung Apps","Web","22762","6924","15838"
"Google Play Store","Media","56348","19196","37152"
"iCloud (Apple)","Storage and Backup","112267976","3128022","109139954"
"Instagram","Web","113182976","7786272","105396704"
"Amazon Web Services/Cloudfront CDN","Infrastructure","23500","8652","14848"
"Akamai Technologies CDN","Web","98268","39980","58288"
"CloudFlare CDN","Infrastructure","110109","19480","90629"
"Microsoft Office 365","Business Collaboration","196031","52332","143699"
"Pinterest","Web","36763","4328","32435"
"Microsoft Outlook (Office 365)","Business Application","325084","104620","220464"
"Apple SIRI","Web","132750","111688","21062"
"Snapchat","Social Networking","23145426","3046956","20098470"
"ScorecardResearch","Web","14899","4328","10571"
"Bitstrips","Social Networking","192735","26308","166427"
"Adobe","Business Application","274376","35348","239028"
"Samsung","Web","172355","53484","118871"
"BoldChat Live Chat","Internet Instant Messaging","78637","30168","48469"
"Facebook Messenger","Internet Instant Messaging","895373","740484","154889"
"AppsFlyer","Business Application","47223","17236","29987"
"Google Cloud Messaging","Web","24291","5940","18351"
"HyperText Transfer Protocol version 2","Web","17761","11384","6377"
"Google Tag Manager","Web","819487","60732","758755"
"Rogers TV","Web","2294182","202928","2091254"
"Android connectivity Manager","Network Service","4837","2840","1997"
"Moat","Web","60194","38724","21470"
"Everest Technologies","Web","81091","40256","40835"
"Clicktale","Web","266747","99456","167291"
"HyperText Transfer Protocol proxy","Network Service","913","464","449"
"Firebase Cloud Messaging","Web","59732","14752","44980"
"Tealium","Web","4555","900","3655"
"ByteDance","Web","12953","2364","10589"
"TikTok (Musical.ly)","Social Networking","408539502","45070260","363469242"
"Google APIs","Web","300698","59620","241078"
"Unknown virtual protocol","Unclassified","124080","17580","106500"
"Quora","Social Networking","3753232","588084","3165148"
"Contentful","Web","17323","3260","14063"
