"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","89378223","43662570","45715653"
"HyperText Transfer Protocol","Web","2919988427","356521886","2563466541"
"HyperText Transfer Protocol Secure","Web","120686413","105277118","15409295"
"Internet Control Message Protocol","Network Service","2352041351","1439305190","912736161"
"Internet Protocol","Network Service","0","0","0"
"Simple Object Access Protocol","Network Service","102409029","10055876","92353153"
"Secure Socket Layer","Tunneling and VPN","452404455","232212024","220192431"
"Transmission Control Protocol","Other TCP/UDP","8616983","2004448","6612535"
"User Datagram Protocol","Other TCP/UDP","1522227005","1033186302","489040703"
"TeamViewer","Remote Desktop","121774910","74527036","47247874"
"Windows Update","Web","359819675","51424724","308394951"
"Amazon Generic Services","Web","615642805","391232198","224410607"
"Amazon Web Services/Cloudfront CDN","Infrastructure","300025217","119412190","180613027"
"HyperText Transfer Protocol version 2","Web","469790942","199328286","270462656"
"Microsoft","Web","620131464","377156414","242975050"
"Amazon Cognito","Web","11846969","3833822","8013147"
"SD-WAN Control","SD-WAN","37188640745","19834396585","17354244160"
"SD-WAN Management","SD-WAN","3986921870","1594558863","2392363007"
"TencentMeeting","Business Collaboration","20269184","7939178","12330006"
"Windows Marketplace","Web","67853965","6889976","60963989"
"Microsoft Office 365","Business Collaboration","2181909","534216","1647693"
"Microsoft Outlook (Office 365)","Business Application","15355504","5570790","9784714"
"Digicert","Web","183770","92994","90776"
"Google Mail","Email","64560","19584","44976"
"Network Time Protocol","Network Service","94329","59364","34965"
"Apple Generic Services","Web","133064","16126","116938"
"Online Certificate Status Protocol","Business Application","4163","2072","2091"
"Spotify","Media","119900","38588","81312"
"Apple Push Notification Service","Web","23294","13180","10114"
"iCloud (Apple)","Storage and Backup","35136","10042","25094"
"ISO Base Media File Format","Real Time Audio/Video","2478861264","108476646","2370384618"
"CloudFlare CDN","Infrastructure","5968","2630","3338"
"Apple Location","Web","229349","46756","182593"
"Google APIs","Web","73472","17686","55786"
