"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Domain Name Service","Network Service","96537994","45975532","50562462"
"Google Search","Web","5494555","1869689","3624866"
"HyperText Transfer Protocol","Web","3599617","1702286","1897331"
"HyperText Transfer Protocol Secure","Web","28958479","20483030","8475449"
"Internet Control Message Protocol","Network Service","3541531532","2119137238","1422394294"
"Internet Message Access Protocol version 4","Email","99095358","33846052","65249306"
"Internet Protocol","Network Service","0","0","0"
"Secure Socket Layer","Tunneling and VPN","192233485","99477053","92756432"
"Transmission Control Protocol","Other TCP/UDP","3145261","2018359","1126902"
"User Datagram Protocol","Other TCP/UDP","1695376409","1082413631","612962778"
"Google GStatic","Web","93849096","9312837","84536259"
"Google Accounts","Web","6198244","2191856","4006388"
"Google APIs","Web","23799832","11622545","12177287"
"SD-WAN Control","SD-WAN","16185572541","8620680839","7564891702"
"SD-WAN Management","SD-WAN","115246186","57579791","57666395"
"Network Time Protocol","Network Service","384930","221310","163620"
"Chrome Update","Web","4077540","674099","3403441"
"Google Play Store","Media","805022","500500","304522"
"Rackspace","Web","1233745071","57138586","1176606485"
"Facebook","Social Networking","2182806","165812","2016994"
"Apple Generic Services","Web","82543","22424","60119"
"Online Certificate Status Protocol","Business Application","2358","1202","1156"
"iTunes","Media","82283","20888","61395"
"Spotify","Media","276836","130536","146300"
"Google Generic","Web","755849","241920","513929"
"WhatsApp Messenger","Internet Instant Messaging","6072","4126","1946"
"Apple Push Notification Service","Web","161485","121470","40015"
"iCloud (Apple)","Storage and Backup","142481","60556","81925"
"Instagram","Web","22175496","2097748","20077748"
"Amazon Web Services/Cloudfront CDN","Infrastructure","7407","3714","3693"
"Microsoft Office 365","Business Collaboration","2181","1022","1159"
"Microsoft Outlook (Office 365)","Business Application","49547","7612","41935"
"Google Documents (aka Google Drive)","Storage and Backup","6634364","1286048","5348316"
"Facebook Messenger","Internet Instant Messaging","39725","20226","19499"
"Google Cloud Messaging","Web","12804","3528","9276"
"Apple Location","Web","16842","5486","11356"
"Grammarly","Web","125433","60618","64815"
"Google GSuite","Web","122527","26898","95629"
