"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Dailymotion.com","Media","27478282","4832696","22645586"
"Domain Name Service","Network Service","898730869","462152086","436578783"
"Google Mail","Email","204957217","29980246","174976971"
"Google Search","Web","225167834","71019312","154148522"
"HyperText Transfer Protocol","Web","4635739899","734137116","3901602783"
"HyperText Transfer Protocol Secure","Web","3396836567","1250077986","2146758581"
"Internet Control Message Protocol","Network Service","4040999731","2465443034","1575556697"
"Internet Message Access Protocol version 4","Email","114192331","42222656","71969675"
"Internet Protocol","Network Service","0","0","0"
"Skype and Teams","Business Collaboration","16284942","4906798","11378144"
"Simple Object Access Protocol","Network Service","1890653887","1049611240","841042647"
"Secure Shell","Tunneling and VPN","119660843","65307862","54352981"
"Secure Socket Layer","Tunneling and VPN","10059044907","3966269999","6092774908"
"Transmission Control Protocol","Other TCP/UDP","2599640766","803109896","1796530870"
"User Datagram Protocol","Other TCP/UDP","3193651202","2364504034","829147168"
"Youtube.com","Media","2074150825","307973784","1766177041"
"Facebook","Social Networking","3578928025","679617250","2899310775"
"Google Ads","Web","148680873","32176962","116503911"
"TeamViewer","Remote Desktop","517282087","306468760","210813327"
"Bing.com (formerly MSN Search)","Web","105907976","20660668","85247308"
"Windows Update","Web","2926494336","359464518","2567029818"
"Chrome Update","Web","126696582","15103248","111593334"
"Google GStatic","Web","269319669","41587314","227732355"
"Google Generic","Web","166884182","46583166","120301016"
"AccuWeather","Web","2617946","674388","1943558"
"Amazon Generic Services","Web","1338474678","871390511","467084167"
"Windows Marketplace","Web","455757987","56240276","399517711"
"Samsung Apps","Web","3952215","1367682","2584533"
"Google Play Store","Media","3012894562","464867536","2548027026"
"Amazon Web Services/Cloudfront CDN","Infrastructure","6032891115","4943885643","1089005472"
"Yahoo.com","Web","42791794","9564806","33226988"
"CloudFlare CDN","Infrastructure","152231917","37333516","114898401"
"Microsoft Office 365","Business Collaboration","45243443","7305858","37937585"
"Microsoft Outlook (Office 365)","Business Application","94535666","29008004","65527662"
"Google Accounts","Web","19910565","6695128","13215437"
"Amazon Ad System","Web","1552487","513048","1039439"
"Turn","Web","515016","175236","339780"
"Quantcast","Web","888646","265832","622814"
"Oracle","Web","558652","244470","314182"
"Criteo","Web","10409974","3767338","6642636"
"Adobe","Business Application","232915950","12154496","220761454"
"Samsung","Web","14528807","5855624","8673183"
"InMobi","Web","503414","157494","345920"
"Stickyads","Web","3419118","1161456","2257662"
"Smart AdServer","Web","7801929","3471382","4330547"
"Google Cloud Messaging","Web","115182248","46431406","68750842"
"OpenX","Web","2723873","1079334","1644539"
"PubMatic","Web","9600850","5323996","4276854"
"Index Exchange (previously Casale Media)","Web","1804129","767954","1036175"
"LOTAME","Web","476263","176368","299895"
"Rubicon Project","Web","3155325","1355786","1799539"
"AppNexus","Web","30269290","15899264","14370026"
"Rlcdn","Web","937958","370144","567814"
"HyperText Transfer Protocol version 2","Web","2304514758","926907990","1377606768"
"Google Tag Manager","Web","31819759","4587292","27232467"
"Outbrain","Web","2340125","945184","1394941"
"Unruly","Web","332873","178372","154501"
"Android connectivity Manager","Network Service","20212139","12540920","7671219"
"Moat","Web","3070820","778780","2292040"
"Krux","Web","235160","78346","156814"
"Heap","Web","101969289","66799680","35169609"
"Taboola","Web","40124644","7225954","32898690"
"Smaato","Web","305442","117340","188102"
"MediaMath","Web","472659","203454","269205"
"Everest Technologies","Web","2912072","1201874","1710198"
"SpotXchange","Web","441764","181820","259944"
"Microsoft","Web","2205871263","438314070","1767557193"
"Revcontent","Web","10917686","2531018","8386668"
"New Relic","Web","72151972","61790490","10361482"
"Conversant","Web","289635","119026","170609"
"Teads","Web","746849","357824","389025"
"Adform","Web","2583691","645918","1937773"
"Weborama","Web","91565","31148","60417"
"Firebase Cloud Messaging","Web","22750103","6581574","16168529"
"IMO Video Calling Application","Media","3655052","2180060","1474992"
"Bidswitch","Web","1542228","728480","813748"
"ADventori","Web","61383","26740","34643"
"Sharethrough","Web","2526302","1068728","1457574"
"AdColony","Web","116043285","44901782","71141503"
"MGID","Web","157073","72428","84645"
"Media Innovation Group","Web","373780","161162","212618"
"PulsePoint","Web","779847","323542","456305"
"eXelate","Web","127051","53092","73959"
"Sonobi","Web","488338","199512","288826"
"Google Cloud Platform","Web","2076089","911482","1164607"
