"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Dailymotion.com","Media","10946698","664589","10282109"
"Domain Name Service","Network Service","900905724","475361057","425544667"
"Google Mail","Email","218346960","19199456","199147504"
"Google Search","Web","193545821","25076188","168469633"
"Google Maps","Web","7533744","799960","6733784"
"HyperText Transfer Protocol","Web","787174915","75986503","711188412"
"HyperText Transfer Protocol Secure","Web","4750585206","719436479","4031148727"
"Internet Control Message Protocol","Network Service","4498815013","2716799395","1782015618"
"Internet Message Access Protocol version 4","Email","114177500","41131882","73045618"
"Internet Message Access Protocol Secure","Email","9338043","1497910","7840133"
"Internet Protocol","Network Service","0","0","0"
"XMPP Protocol (Jabber)","Business Collaboration","21498162","4445063","17053099"
"McAfee Client update","Business Application","37508380","5690132","31818248"
"Remote Desktop Protocol (Windows Terminal Server)","Remote Desktop","136922","75542","61380"
"Skype and Teams","Business Collaboration","18662443","4630794","14031649"
"Simple Object Access Protocol","Network Service","1300689979","676889004","623800975"
"Secure Socket Layer","Tunneling and VPN","7965642745","2265199470","5700443275"
"Session Traversal Utilities for NAT","Business Collaboration","1079321","560401","518920"
"Transmission Control Protocol","Other TCP/UDP","519576074","67103990","452472084"
"User Datagram Protocol","Other TCP/UDP","24873530645","5967683581","18905847064"
"Yahoo Mail v.2.0","Email","295608289","37096465","258511824"
"Youtube.com","Media","741427167","48898400","692528767"
"Facebook","Social Networking","21594349425","1117970603","20476378822"
"Google Ads","Web","164283605","28368477","135915128"
"Windows Live Hotmail","Email","13609275","4396640","9212635"
"WordPress.com","Social Networking","21995319","427590","21567729"
"LinkedIn","Social Networking","35761843","1981362","33780481"
"Apple Generic Services","Web","3828024116","203686309","3624337807"
"Online Certificate Status Protocol","Business Application","7251205","3082531","4168674"
"Tumblr","Social Networking","10471144","210591","10260553"
"Twitter","Social Networking","381972635","14596017","367376618"
"Yandex.ru","Web","2334965","1586058","748907"
"iTunes","Media","364120756","49659562","314461194"
"Spotify","Media","718866590","54439008","664427582"
"TeamViewer","Remote Desktop","230007041","140782491","89224550"
"Bing.com (formerly MSN Search)","Web","34253030","9091879","25161151"
"Windows Update","Web","1844100441","191348820","1652751621"
"Chrome Update","Web","165468384","14479167","150989217"
"BitDefender Update","Web","38961","10897","28064"
"Netflix.com","Media","2069956457","36910478","2033045979"
"Google Analytics,Google Marketing Platform","Web","40359396","8802890","31556506"
"Google GStatic","Web","335719580","18965724","316753856"
"Google Translate","Web","2162212","115818","2046394"
"Portal.TidalTV.com","Web","114251","24602","89649"
"YouKu","Media","206922","185710","21212"
"Google Generic","Web","224661694","26654161","198007533"
"AccuWeather","Web","4713558","1035589","3677969"
"Amazon Generic Services","Web","1587808293","698114669","889693624"
"Weather.com","Web","6788293","921162","5867131"
"WhatsApp Messenger","Internet Instant Messaging","256247164","70616908","185630256"
"Taobao","Web","2246269","723248","1523021"
"Apple App Store","Web","4627965914","137856110","4490109804"
"Windows Marketplace","Web","320403170","35466147","284937023"
"Apple FaceTime","Real Time Audio/Video","8069327459","4024341351","4044986108"
"Apple Push Notification Service","Web","191202713","119417863","71784850"
"iOS over-the-air (OTA) update","Web","2259964943","59955070","2200009873"
"Samsung Apps","Web","13319760","2061801","11257959"
"Google Play Store","Media","138961006","44553598","94407408"
"Line","Internet Instant Messaging","32760415","2882234","29878181"
"iCloud (Apple)","Storage and Backup","4622638540","3169437099","1453201441"
"Instagram","Web","14756554603","597859475","14158695128"
"SoundCloud","Media","1199877338","84060153","1115817185"
"Amazon Web Services/Cloudfront CDN","Infrastructure","856248985","99568747","756680238"
"Alibaba.com","Web","784783","142981","641802"
"Akamai Technologies CDN","Web","25859094","3286221","22572873"
"Microsoft Azure (previously Windows Azure)","Infrastructure","20075826","750302","19325524"
"Yahoo.com","Web","307357831","35597174","271760657"
"Rakuten.co.jp","Web","208906","52190","156716"
"Google Talk (incl. Hangouts and Allo and Duo)","Real Time Audio/Video","4542885","1961288","2581597"
"CloudFlare CDN","Infrastructure","1068407694","40026175","1028381519"
"Microsoft Office 365","Business Collaboration","558334629","84803125","473531504"
"Zoho Corporation","Business Application","140069156","87630396","52438760"
"Pinterest","Web","65278568","6369813","58908755"
"Microsoft Outlook (Office 365)","Business Application","272081805","78895150","193186655"
"Apple SIRI","Web","19154084","10633364","8520720"
"Imgur.com","Storage and Backup","213033","7850","205183"
"Apple Maps","Web","1416419","39135","1377284"
"AliExpress.com","Web","15062191","450114","14612077"
"Google Accounts","Web","27066731","8376709","18690022"
"Amazon Ad System","Web","13881209","3118570","10762639"
"Snapchat","Social Networking","1498092937","117901426","1380191511"
"AddThis","Web","775403","39243","736160"
"Turn","Web","379637","109416","270221"
"ScorecardResearch","Web","3766763","984107","2782656"
"Quantcast","Web","1878635","295907","1582728"
"Telegram","Internet Instant Messaging","1733898776","179457131","1554441645"
"Oracle","Web","430469","127862","302607"
"Bitstrips","Social Networking","30732968","1495213","29237755"
"Criteo","Web","22877855","3023462","19854393"
"Adobe","Business Application","23497408","4342062","19155346"
"Zendesk","Business Collaboration","2087745","76432","2011313"
"Google Safe Browsing","Web","2176236","499662","1676574"
"Flurry","Business Application","24236477","9020801","15215676"
"Samsung","Web","43960268","9695206","34265062"
"Crashlytics","Web","6546582","934424","5612158"
"Brightcove","Media","16681211","1777080","14904131"
"BoldChat Live Chat","Internet Instant Messaging","896810","372893","523917"
"Facebook Messenger","Internet Instant Messaging","995527345","610408574","385118771"
"InMobi","Web","8094893","3867255","4227638"
"AppsFlyer","Business Application","15679988","3481633","12198355"
"Gravatar","Business Collaboration","361962","62427","299535"
"Stickyads","Web","2397639","1052709","1344930"
"Mixpanel","Web","2601201","1542659","1058542"
"Smart AdServer","Web","3231744","1262002","1969742"
"Google Cloud Storage","Web","340672430","303737684","36934746"
"Google Cloud Messaging","Web","45458592","12219463","33239129"
"Google Calendar","Web","27147901","5456509","21691392"
"Apple Location","Web","1074143791","90238151","983905640"
"OpenX","Web","1005959","325433","680526"
"PubMatic","Web","10540304","4651366","5888938"
"Index Exchange (previously Casale Media)","Web","5969341","1559544","4409797"
"LOTAME","Web","1357697","276685","1081012"
"Rubicon Project","Web","10313078","3658211","6654867"
"Sizmek (previously MediaMind)","Web","6561093","98513","6462580"
"AppNexus","Web","21639823","8086423","13553400"
"Rlcdn","Web","1244570","236942","1007628"
"HyperText Transfer Protocol version 2","Web","1599683923","122018474","1477665449"
"Advertising.com","Web","121981","32934","89047"
"Google Tag Manager","Web","46378107","2144604","44233503"
"Facebook Embedded Video","Media","763155153","10409205","752745948"
"Ad Safe Protected","Web","10209790","1613754","8596036"
"Adjust.com","Web","4205763","1817127","2388636"
"BootstrapCDN","Web","859312","63241","796071"
"Outbrain","Web","4932559","784067","4148492"
"Unruly","Web","888706","373269","515437"
"Rogers TV","Web","2517903","173041","2344862"
"Android connectivity Manager","Network Service","7515649","3809054","3706595"
"Moat","Web","10816786","2791889","8024897"
"Krux","Web","477484","101492","375992"
"Heap","Web","113342384","91770655","21571729"
"Branch Metrics","Web","21332200","7226675","14105525"
"Optimizely","Web","3401884","530021","2871863"
"Taboola","Web","31727785","1944208","29783577"
"Rackspace","Web","1664634263","170883164","1493751099"
"Smaato","Web","356463","113325","243138"
"MediaMath","Web","627698","248561","379137"
"LKQD","Web","53273","19079","34194"
"Everest Technologies","Web","1330464","450950","879514"
"SpotXchange","Web","604643","285804","318839"
"Microsoft OneDrive","Web","2987510","1226435","1761075"
"Microsoft","Web","3343557629","621395303","2722162326"
"Revcontent","Web","372159","58209","313950"
"New Relic","Web","37907878","26676475","11231403"
"Conversant","Web","1477693","228227","1249466"
"Teads","Web","3560486","277252","3283234"
"Adform","Web","576937","139415","437522"
"hotjar","Web","23271997","19102074","4169923"
"ZoomMeetings","Business Collaboration","245430910","14207174","231223736"
"HyperText Transfer Protocol proxy","Network Service","873425","453895","419530"
"Tinder","Web","127314034","5703552","121610482"
"Firebase Cloud Messaging","Web","39478943","11254922","28224021"
"Bidswitch","Web","2723747","1212629","1511118"
"Bugsnag","Web","3203291","2594999","608292"
"Apple Game Center","Gaming","2638878","554574","2084304"
"Tealium","Web","1693794","734661","959133"
"Sharethrough","Web","6031316","2521217","3510099"
"Yieldmo","Web","1042627","197577","845050"
"MGID","Web","1968833","62146","1906687"
"DoubleVerify","Web","5123300","764764","4358536"
"Media Innovation Group","Web","198015","52481","145534"
"Okta","Web","71199758","8942654","62257104"
"PulsePoint","Web","657816","200801","457015"
"eXelate","Web","246972","75621","171351"
"Sonobi","Web","1248430","519488","728942"
"Cloudinary","Web","26168282","373713","25794569"
"Amplitude","Web","6450729","5240897","1209832"
"Google Cloud Platform","Web","10219557","4798230","5421327"
"Canvas Student","Web","2073113","46242","2026871"
"Instructure","Web","711303","59836","651467"
"Microsoft teams","Internet Instant Messaging","88834786","44253341","44581445"
"Adtelligent","Web","1570441","367096","1203345"
"Youtube Music","Media","16759","3472","13287"
"Tenor","Web","517573","145218","372355"
"Cisco","Web","2126098","573058","1553040"
"Disqus","Web","3356178","193135","3163043"
"Simpli.fi","Web","127092","40134","86958"
"ByteDance","Web","25432478","2746297","22686181"
"TikTok (Musical.ly)","Social Networking","11070706938","588683263","10482023675"
"Monday.com","Web","2229323","286896","1942427"
"Apple News","Web","100983824","7283565","93700259"
"Vungle","Web","45686011","1225266","44460745"
"Google APIs","Web","545779278","219370424","326408854"
"TripAdvisor","Web","8570848","123074","8447774"
"Amazon Cognito","Web","16983775","5482455","11501320"
"Unknown virtual protocol","Unclassified","899370295","9990308","889379987"
"Unknown virtual protocol","Unclassified","806846","28369","778477"
"Unknown virtual protocol","Unclassified","23607305","6499520","17107785"
"Google Pay","Web","2658721","569136","2089585"
"Google Messages","Internet Instant Messaging","23756428","7014846","16741582"
"Quora","Social Networking","49143","8484","40659"
"Shopify","Web","4986644","595709","4390935"
"Minute Media","Web","316696","6613","310083"
"Pendo","Web","5483253","1287448","4195805"
"Go Daddy","Web","159762","28580","131182"
"Contentful","Web","5466346","504692","4961654"
"Digicert","Web","3486486","1275834","2210652"
"Font Awesome","Web","3113263","305985","2807278"
"Intercom","Web","20089179","8823744","11265435"
"SD-WAN Control","SD-WAN","28593329388","14961952942","13631376446"
"SD-WAN Management","SD-WAN","239142300","113321456","125820844"
"TencentMeeting","Business Collaboration","82893168","29901466","52991702"
"Session Initiation Protocol","Business Application","275738","122041","153697"
"Reddit.com","Web","155784635","5501144","150283491"
"Signal Private Messenger (Open Whisper Systems)","Internet Instant Messaging","3029306","373924","2655382"
"Huawei","Web","9338649","3548392","5790257"
"Houseparty","Real Time Audio/Video","8103","958","7145"
"Wired","Web","111741468","2228745","109512723"
"eBay.com","Web","2703795","215402","2488393"
"File Transfer Protocol","File Sharing","8791","5252","3539"
"Google Earth","Web","182625","50028","132597"
"Internet Security Association and Key Management Protocol","Tunneling and VPN","6929883","2406490","4523393"
"Kerberos","Authentication","3920","2810","1110"
"Network Time Protocol","Network Service","317153","170496","146657"
"Secure POP3","Email","185709","63690","122019"
"Port Mapper","Network Service","4490","3158","1332"
"QQ","Internet Instant Messaging","949411","272218","677193"
"Real Time Protocol","Business Collaboration","10420022","5649797","4770225"
"SAP","Business Application","759195","410765","348430"
"Server Message Block (Windows File Server)","File Sharing","8142","5922","2220"
"Simple Mail Transfer Protocol","Email","2044","1172","872"
"Wikipedia.com","Web","5014752","267567","4747185"
