"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"BitTorrent","Peer to Peer","2418367","140803","2277564"
"Dailymotion.com","Media","60545514","4125289","56420225"
"Domain Name Service","Network Service","1543188129","771910299","771277830"
"Google Mail","Email","2349971148","425894037","1924077111"
"Google Search","Web","1262422565","254816885","1007605680"
"Google Maps","Web","281658904","72438108","209220796"
"HyperText Transfer Protocol","Web","4365134372","788380989","3576753383"
"HyperText Transfer Protocol Secure","Web","17722664478","4453440412","13269224066"
"Internet Control Message Protocol","Network Service","4209530292","2535269243","1674261049"
"Internet Message Access Protocol version 4","Email","119856804","46530708","73326096"
"Internet Message Access Protocol Secure","Email","80833595","21944717","58888878"
"Internet Protocol","Network Service","0","0","0"
"IPsec (AH and ESP)","Tunneling and VPN","187785504","42140295","145645209"
"Internet Security Association and Key Management Protocol","Tunneling and VPN","293424664","53458229","239966435"
"XMPP Protocol (Jabber)","Business Collaboration","20356263","9210088","11146175"
"Network Time Protocol","Network Service","638120","329496","308624"
"Secure POP3","Email","33025709","1923041","31102668"
"Remote Desktop Protocol (Windows Terminal Server)","Remote Desktop","17894418","3836678","14057740"
"Skype and Teams","Business Collaboration","27087176","5820841","21266335"
"Simple Object Access Protocol","Network Service","304109506","210586910","93522596"
"Secure Shell","Tunneling and VPN","39458947","20991517","18467430"
"Secure Socket Layer","Tunneling and VPN","23910661839","6829419855","17081241984"
"Session Traversal Utilities for NAT","Business Collaboration","19282198","6767043","12515155"
"Transmission Control Protocol","Other TCP/UDP","3276796448","701472823","2575323625"
"User Datagram Protocol","Other TCP/UDP","45417760362","8188429178","37229331184"
"Yahoo Mail v.2.0","Email","132407489","32846251","99561238"
"Youtube.com","Media","68639923290","5083931945","63555991345"
"Facebook","Social Networking","56663489191","2941486050","53722003141"
"Google Ads","Web","1675364585","280840678","1394523907"
"Windows Live Hotmail","Email","152074289","30413767","121660522"
"LinkedIn","Social Networking","262395909","35668307","226727602"
"Apple Generic Services","Web","6022662236","629927322","5392734914"
"Online Certificate Status Protocol","Business Application","22920739","10673143","12247596"
"Mail.ru Webmail","Email","1315558","331571","983987"
"Foursquare.com","Web","1046702","261458","785244"
"Twitter","Social Networking","2919312274","441954295","2477357979"
"Yandex.ru","Web","3299555","1558634","1740921"
"iTunes","Media","1211861059","214262948","997598111"
"Spotify","Media","1428603363","125120241","1303483122"
"Bing.com (formerly MSN Search)","Web","336916659","63651521","273265138"
"Baidu.com","Web","8308169","1771384","6536785"
"Teredo protocol","Tunneling and VPN","37284422","35905062","1379360"
"Windows Update","Web","13862268738","1550587042","12311681696"
"Chrome Update","Web","406911598","28898512","378013086"
"Viber","Real Time Audio/Video","35581467","9907192","25674275"
"Netflix.com","Media","2431094651","122555834","2308538817"
"Google Analytics,Google Marketing Platform","Web","486866739","174276635","312590104"
"Google GStatic","Web","2211447687","304472461","1906975226"
"YouKu","Media","889789","801261","88528"
"Netware Core Protocol","Management","27350","18730","8620"
"Google Generic","Web","1805699148","437087449","1368611699"
"AccuWeather","Web","2060936","365055","1695881"
"Amazon Generic Services","Web","4821664078","1801955816","3019708262"
"Intuit.com","Business Application","1330918","559131","771787"
"Mozilla.com - Mozilla.org","Web","2800540695","433083502","2367457193"
"Naver Corporation (formerly NHN Corporation)","Web","30486247","2155654","28330593"
"Weather.com","Web","23826040","2638409","21187631"
"WhatsApp Messenger","Internet Instant Messaging","14906564833","4755070118","10151494715"
"Sina Weibo","Web","102351","33969","68382"
"Taobao","Web","16665369","5953934","10711435"
"Apple App Store","Web","4457593182","401232146","4056361036"
"Windows Marketplace","Web","780656755","85821904","694834851"
"Apple FaceTime","Real Time Audio/Video","1556846475","282584823","1274261652"
"Apple Push Notification Service","Web","404360566","256963988","147396578"
"iOS over-the-air (OTA) update","Web","3298724913","298734254","2999990659"
"Samsung Apps","Web","26860354","7986502","18873852"
"Google Play Store","Media","9103875977","1518076960","7585799017"
"Line","Internet Instant Messaging","75600","21947","53653"
"iCloud (Apple)","Storage and Backup","2445308945","630541075","1814767870"
"Instagram","Web","60126529280","4212523900","55914005380"
"SoundCloud","Media","176397755","20995386","155402369"
"Amazon Web Services/Cloudfront CDN","Infrastructure","10660795953","2203184691","8457611262"
"Amazon Prime Video","Media","936164901","73452800","862712101"
"Sohu.com","Web","1522064","118193","1403871"
"Alibaba.com","Web","378968","160797","218171"
"Akamai Technologies CDN","Web","1098615393","116485735","982129658"
"Limelight Networks CDN","Web","820122430","83000533","737121897"
"Microsoft Azure (previously Windows Azure)","Infrastructure","97550311","8852857","88697454"
"ISO Base Media File Format","Real Time Audio/Video","115566580","6250347","109316233"
"Yahoo.com","Web","486375639","110653859","375721780"
"WeChat","Internet Instant Messaging","110886404","13258727","97627677"
"Rakuten.co.jp","Web","816719","189320","627399"
"Google Talk (incl. Hangouts and Allo and Duo)","Real Time Audio/Video","15779806","5910567","9869239"
"CloudFlare CDN","Infrastructure","5745795157","469922673","5275872484"
"Microsoft Office 365","Business Collaboration","1763947337","267276593","1496670744"
"Zoho Corporation","Business Application","52411313","22376134","30035179"
"Nokia Here API","Web","2181158","270871","1910287"
"Microsoft SharePoint Online (Office 365)","Business Application","179556801","39499480","140057321"
"Pinterest","Web","249197944","27233793","221964151"
"Microsoft Outlook (Office 365)","Business Application","1512662986","479323334","1033339652"
"Reddit.com","Web","1616378720","116315103","1500063617"
"Internet Movie Database","Web","48843511","4603089","44240422"
"Apple SIRI","Web","91782583","61419790","30362793"
"Google Documents (aka Google Drive)","Storage and Backup","376772614","183243045","193529569"
"Apple Maps","Web","4955278","324098","4631180"
"Paypal.com","Web","1671541013","358832408","1312708605"
"Indiatimes","Web","87631","22213","65418"
"AliExpress.com","Web","7775018","561080","7213938"
"Google Accounts","Web","364449257","138672135","225777122"
"Amazon Ad System","Web","110590424","35036646","75553778"
"Aol","Web","1113378","311757","801621"
"Snapchat","Social Networking","11616812783","1414442678","10202370105"
"Gameloft Games","Gaming","798078","274719","523359"
"ScorecardResearch","Web","16084704","5427721","10656983"
"Quantcast","Web","9563348","2326183","7237165"
"Telegram","Internet Instant Messaging","4061794580","540641304","3521153276"
"Candy Crush Saga","Gaming","59367967","24104836","35263131"
"King Digital Entertainment","Gaming","10499983","1739370","8760613"
"Oracle","Web","4877448","1709157","3168291"
"Bitstrips","Social Networking","194281040","18004330","176276710"
"TRUSTe","Web","5445091","847356","4597735"
"Criteo","Web","87452701","22247984","65204717"
"Adobe","Business Application","3247242744","427174231","2820068513"
"Zendesk","Business Collaboration","17574353","3744178","13830175"
"Google Safe Browsing","Web","40802741","15174945","25627796"
"Flurry","Business Application","57206143","10467251","46738892"
"Samsung","Web","175315781","90206416","85109365"
"Crashlytics","Web","60930341","10089474","50840867"
"Facebook Messenger","Internet Instant Messaging","1886011582","718170924","1167840658"
"InMobi","Web","30955491","16456430","14499061"
"AppsFlyer","Business Application","30820984","13234772","17586212"
"Gravatar","Business Collaboration","1192646","354996","837650"
"Xiaomi","Web","12030205","4363480","7666725"
"Nielsen","Web","3244856","803084","2441772"
"Stickyads","Web","7474824","2524406","4950418"
"Mixpanel","Web","9405798","6309388","3096410"
"Smart AdServer","Web","37541774","16042463","21499311"
"Cedexis","Web","3632761","1234559","2398202"
"Google Cloud Storage","Web","2839202932","2485548081","353654851"
"Google Cloud Messaging","Web","123133557","43603728","79529829"
"Lazada","Web","267386","22772","244614"
"Google Calendar","Web","63568165","21657087","41911078"
"Apple Location","Web","3223342934","460184927","2763158007"
"OpenX","Web","14964090","5301604","9662486"
"PubMatic","Web","56826590","28166726","28659864"
"Index Exchange (previously Casale Media)","Web","34051637","11554707","22496930"
"LOTAME","Web","5821755","1500299","4321456"
"Rubicon Project","Web","78347138","28170532","50176606"
